"x","yhat","predictors","model","index"
2575575.53,0.547300736385363,"x","sampling w/ coordinates","k_index"
2579649.17396,0.525393916087018,"x","sampling w/ coordinates","k_index"
2583722.81792,0.525393916087018,"x","sampling w/ coordinates","k_index"
2587796.46188,0.514109649798936,"x","sampling w/ coordinates","k_index"
2591870.10584,0.514109649798936,"x","sampling w/ coordinates","k_index"
2595943.7498,0.514109649798936,"x","sampling w/ coordinates","k_index"
2600017.39376,0.514109649798936,"x","sampling w/ coordinates","k_index"
2604091.03772,0.514109649798936,"x","sampling w/ coordinates","k_index"
2608164.68168,0.514109649798936,"x","sampling w/ coordinates","k_index"
2612238.32564,0.514109649798936,"x","sampling w/ coordinates","k_index"
2616311.9696,0.514109649798936,"x","sampling w/ coordinates","k_index"
2620385.61356,0.514109649798936,"x","sampling w/ coordinates","k_index"
2624459.25752,0.514109649798936,"x","sampling w/ coordinates","k_index"
2628532.90148,0.514109649798936,"x","sampling w/ coordinates","k_index"
2632606.54544,0.514109649798936,"x","sampling w/ coordinates","k_index"
2636680.1894,0.514109649798936,"x","sampling w/ coordinates","k_index"
2640753.83336,0.514109649798936,"x","sampling w/ coordinates","k_index"
2644827.47732,0.514109649798936,"x","sampling w/ coordinates","k_index"
2648901.12128,0.514109649798936,"x","sampling w/ coordinates","k_index"
2652974.76524,0.514109649798936,"x","sampling w/ coordinates","k_index"
2657048.4092,0.514286260568985,"x","sampling w/ coordinates","k_index"
2661122.05316,0.514286260568985,"x","sampling w/ coordinates","k_index"
2665195.69712,0.514286260568985,"x","sampling w/ coordinates","k_index"
2669269.34108,0.514286260568985,"x","sampling w/ coordinates","k_index"
2673342.98504,0.514286260568985,"x","sampling w/ coordinates","k_index"
2677416.629,0.514286260568985,"x","sampling w/ coordinates","k_index"
2681490.27296,0.514286260568985,"x","sampling w/ coordinates","k_index"
2685563.91692,0.514286260568985,"x","sampling w/ coordinates","k_index"
2689637.56088,0.514286260568985,"x","sampling w/ coordinates","k_index"
2693711.20484,0.514286260568985,"x","sampling w/ coordinates","k_index"
2697784.8488,0.514286260568985,"x","sampling w/ coordinates","k_index"
2701858.49276,0.514286260568985,"x","sampling w/ coordinates","k_index"
2705932.13672,0.514286260568985,"x","sampling w/ coordinates","k_index"
2710005.78068,0.514286260568985,"x","sampling w/ coordinates","k_index"
2714079.42464,0.514286260568985,"x","sampling w/ coordinates","k_index"
2718153.0686,0.514286260568985,"x","sampling w/ coordinates","k_index"
2722226.71256,0.514286260568985,"x","sampling w/ coordinates","k_index"
2726300.35652,0.51284874021938,"x","sampling w/ coordinates","k_index"
2730374.00048,0.524535924127256,"x","sampling w/ coordinates","k_index"
2734447.64444,0.527857383971827,"x","sampling w/ coordinates","k_index"
2738521.2884,0.533283351610104,"x","sampling w/ coordinates","k_index"
2742594.93236,0.533283351610104,"x","sampling w/ coordinates","k_index"
2746668.57632,0.53646891746946,"x","sampling w/ coordinates","k_index"
2750742.22028,0.53646891746946,"x","sampling w/ coordinates","k_index"
2754815.86424,0.53646891746946,"x","sampling w/ coordinates","k_index"
2758889.5082,0.53646891746946,"x","sampling w/ coordinates","k_index"
2762963.15216,0.53646891746946,"x","sampling w/ coordinates","k_index"
2767036.79612,0.53646891746946,"x","sampling w/ coordinates","k_index"
2771110.44008,0.537245959905839,"x","sampling w/ coordinates","k_index"
2775184.08404,0.532387344166636,"x","sampling w/ coordinates","k_index"
2779257.728,0.551632382906973,"x","sampling w/ coordinates","k_index"
