"shear_stress","yhat","predictors","model","index"
0.00970518401266324,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
2.91687364463791,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
5.82404210526316,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
8.7312105658884,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
11.6383790265137,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
14.5455474871389,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
17.4527159477641,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
20.3598844083894,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
23.2670528690146,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
26.1742213296399,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
29.0813897902651,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
31.9885582508904,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
34.8957267115156,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
37.8028951721409,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
40.7100636327661,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
43.6172320933914,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
46.5244005540166,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
49.4315690146419,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
52.3387374752671,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
55.2459059358924,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
58.1530743965176,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
61.0602428571428,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
63.9674113177681,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
66.8745797783933,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
69.7817482390186,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
72.6889166996438,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
75.5960851602691,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
78.5032536208943,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
81.4104220815196,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
84.3175905421448,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
87.2247590027701,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
90.1319274633953,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
93.0390959240206,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
95.9462643846458,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
98.853432845271,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
101.760601305896,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
104.667769766522,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
107.574938227147,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
110.482106687772,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
113.389275148397,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
116.296443609023,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
119.203612069648,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
122.110780530273,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
125.017948990898,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
127.925117451524,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
130.832285912149,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
133.739454372774,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
136.646622833399,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
139.553791294025,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
142.46095975465,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
145.368128215275,0.19287834534663,"shear_stress","velocity w/ coordinates","rel_abundance"
