"turb_during","yhat","predictors","model","index"
0.37,0.188910630672803,"turb_during","all predictors w/o coordinates","rel_abundance"
7.58352941176471,0.20027554531318,"turb_during","all predictors w/o coordinates","rel_abundance"
14.7970588235294,0.201240627806608,"turb_during","all predictors w/o coordinates","rel_abundance"
22.0105882352941,0.201240627806608,"turb_during","all predictors w/o coordinates","rel_abundance"
29.2241176470588,0.201240627806608,"turb_during","all predictors w/o coordinates","rel_abundance"
36.4376470588235,0.201240627806608,"turb_during","all predictors w/o coordinates","rel_abundance"
43.6511764705882,0.201240627806608,"turb_during","all predictors w/o coordinates","rel_abundance"
50.8647058823529,0.201240627806608,"turb_during","all predictors w/o coordinates","rel_abundance"
58.0782352941176,0.201240627806608,"turb_during","all predictors w/o coordinates","rel_abundance"
65.2917647058824,0.20141439679629,"turb_during","all predictors w/o coordinates","rel_abundance"
72.5052941176471,0.201817096499798,"turb_during","all predictors w/o coordinates","rel_abundance"
79.7188235294118,0.201817096499798,"turb_during","all predictors w/o coordinates","rel_abundance"
86.9323529411765,0.201817096499798,"turb_during","all predictors w/o coordinates","rel_abundance"
94.1458823529412,0.201817096499798,"turb_during","all predictors w/o coordinates","rel_abundance"
101.359411764706,0.201817096499798,"turb_during","all predictors w/o coordinates","rel_abundance"
108.572941176471,0.201817096499798,"turb_during","all predictors w/o coordinates","rel_abundance"
115.786470588235,0.201817096499798,"turb_during","all predictors w/o coordinates","rel_abundance"
123,0.201817096499798,"turb_during","all predictors w/o coordinates","rel_abundance"
